Gene,TNK,B,MonoMacro,Mast,Endothelial,Malignant,Stroma,DC,Epithelial
S100A6,12.5186970842345,3.57899642759154,64.2220102432481,35.3763428408791,30.9345954502254,169.370146899837,49.3296400562143,29.4875783587316,72.4677875917505
TRAC,11.8516405451268,0.564844588011915,0.074100159767268,0.134537649975006,0.120775826894329,0.0196801191304452,0.424436070525197,0.133140432675238,0.182894420256495
SAT1,11.1636115545703,19.5698118819626,48.5977732448143,21.0223569453161,32.2806722659043,14.0138089077987,9.91042049617488,40.0103168056899,17.3853409244259
KLRB1,11.020653459555,0.104933593930215,0.068524000715786,0.0667833761180357,0.0465149011563629,0.0155824482282603,0.0474671584061166,0.0663883433387851,0.147994238527211
BIRC3,10.2677053937017,14.8718356946236,1.57626094310744,12.9848593814944,1.85563410726983,1.6602268578168,0.660072965515156,5.17959519357779,1.95293436094245
CD3D,10.2047887788197,0.182284313704405,0.159881040516385,0.0800021349321642,0.130038101220551,0.0713917468018928,0.0974425284085836,0.155450967389667,0.2787303113243
GZMB,10.0207775821328,0.169757511030364,0.101589041069977,0.174579343833967,0.0285366139024676,0.0745818498801954,0.0576713244804255,9.30588290583184,0.0380995809710748
CD2,9.56022819810219,0.151410020618835,0.0960431347334051,0.0917274009345197,0.0410008930843269,0.031960552815657,0.0342372109429434,0.38046788446763,0.184841375943453
GZMA,9.13978702128351,0.0847946960693236,0.0751305060423217,0.0301920780251241,0.0925590876632655,0.0181313018197544,0.0549523768286283,0.116834336516515,0.12877318340434
RGS2,9.10399041994239,9.2485261949832,6.3341241620904,35.2202845627292,1.14131635960725,1.09910807033819,2.96156431793938,14.8498986345009,0.907909081028575
CST7,8.92001283194578,0.118296837505685,0.218563331647504,2.12119623600834,0.0564982648727036,0.0303779805564465,0.501350728378542,3.31047084844061,0.126975452950004
TRBC1,8.79058489210339,0.192592225616399,0.05794814061334,0.0770261628393507,0.0278308871259212,0.0347165018562777,0.0377190015290913,0.147630087703893,0.127233534371364
CD7,8.08491190574668,0.120389648802069,0.0866570650822057,0.324421316822026,0.0403706803261522,0.054125972254617,0.0670176881029787,0.213576118563722,0.080521372022647
TRBC2,7.68263198419525,1.06586440589236,0.0735067583227668,0.0696950360272583,0.132906293863917,0.0472295748314921,0.0698988604929109,0.106306155293476,0.0890364339203546
GZMH,7.55522008560708,0.0500612993017671,0.0809086793721597,0.0823213374518869,0.0259401470643584,0.00478698050836599,0.0158889228945372,0.0811146529310079,0.0537489401211717
FOS,7.30293092127658,5.31998404132681,9.7395383495909,29.5431706005764,27.2451289294847,8.87437716187656,23.8822650453743,11.1148851211934,13.8983692219054
TUBA4A,6.96113795333222,3.85408493288627,0.355978757802575,0.253765863140062,0.512882283709138,0.737422653785862,0.113433355359276,0.480098668074319,0.511033508394112
SAMSN1,6.81386198312723,4.37919044179868,3.80231245612206,12.781027101205,0.0893061595463583,0.0181463101624173,0.0743581953599839,3.28021527010936,0.122085188481368
AREG,6.72666523381598,3.49372784510214,7.98016568841675,31.1793208932373,0.525903616295046,7.21510589428006,0.596688088258543,29.2202622637038,4.67361641446425
PRF1,6.69712333608902,0.0182324353749818,0.0574926690533542,0.0438781520673117,0.0,0.0112075415130737,0.0400835026420397,0.0525185475849256,0.00234861695818875
SELK,6.60494525998521,7.65804211005661,4.08623815776843,14.9275590600437,2.2425780579674,2.46918319863089,2.43282162246902,5.47845317379375,2.12134491889417
REL,6.50702441528063,18.0650848599605,3.05310249459024,8.51210322752784,1.4404170508508,1.19974144632746,0.50162604214974,9.22694800844233,1.10644191387606
ISG20,6.4448174169688,7.98622376695827,0.663167687994387,0.13827972337408,0.55161987479122,1.92374955598248,0.20336345552061,1.1836295026957,0.837579483293666
CD3E,6.17517824628707,0.0737591776520545,0.0461502342122938,0.0178173434509417,0.0,0.0111904656636349,0.0566578341145721,0.0717285745240844,0.0678998986688341
DUSP4,6.08690687856348,1.78394720891028,0.273217620025902,0.715251017241398,0.465839012996869,0.668684499468531,0.142571142213959,2.78183979649667,0.219657996678576
KLRD1,5.98471973948853,0.0589204873384601,0.055979931902227,0.0340905587040442,0.0774824243520598,0.0103108306968618,0.0163538049325402,0.0653758793607685,0.0150705802822006
HERPUD1,5.94918336070708,17.4305936723556,3.01351659448875,2.52016102724449,3.24836278069026,2.16553684435975,2.52202767929196,8.28691971287375,2.48550259285415
CD37,5.88125595356698,20.4268192341082,4.82030316507994,9.16337583423232,0.119854922090296,0.029278465232055,0.0709289730388862,3.87846459580493,0.11148432992882
PPDPF,5.82945762905658,4.00247421444755,4.45228128707757,5.05363755227224,3.780033119497,25.0947075446305,5.04081611503805,3.2002241422616,15.3652115165321
S100A11,5.69026963690732,1.27639456664371,48.2588632520203,11.6377286486496,9.4080313015099,21.5060573795713,14.3884948147017,25.9909461307064,21.9567113433155
GZMK,5.58996300152049,0.108730760843245,0.0318694167325964,0.0243937064012722,0.0147011693310086,0.0203308475130353,0.071166661895805,0.104234250653595,0.0775873464155715
LGALS1,5.56063656968184,5.3011053883598,27.6666990554985,10.3614763628484,10.4290680445433,13.1013801423654,81.3276618918418,24.9902289526212,4.6167955343649
CTSW,5.53884304348094,0.0663636222038839,0.261382184865714,1.37387234546296,0.0,0.0566637356094987,0.052148901382839,0.261660498095466,0.0341012326695264
RAC2,5.39418279723718,3.90204889420243,2.10527465896526,9.26490563948777,0.0994222000581269,0.451708690988306,0.11721050138822,1.61061190611595,0.236788970919365
PPP1R15A,5.38502278417691,8.4479939852283,4.226194982152,14.3440631730229,5.79723508511219,2.17085437351355,5.51589435346371,5.87368747060703,2.11074065202516
HLA-DRA,5.30793543431284,89.208828464585,108.566885656952,3.71441711093723,12.6737225764555,13.257315070362,3.32612825942776,205.15680623492,24.7868579313452
LMNA,5.15508415317109,4.16663366601827,6.15521991255505,34.814009318936,11.9443668358898,6.99655157375655,8.07942064241808,7.87264489485714,4.88223004686976
HLA-DPB1,5.14031564847757,24.9207485436378,30.0179679698538,1.66913347681848,4.93967459978871,5.39614720040316,0.950463361180327,94.6051211950264,8.94677237600961
CXCL13,5.00718616778634,0.210772966201216,0.0296940988322075,0.0476405982123692,0.228800090747014,0.155805046586072,0.0857136047486348,0.039274018240076,0.0467639127864256
COTL1,4.97829796047806,4.45827527728098,11.8672949945751,1.83787746289483,3.11770905620706,1.03503601121355,0.90767854504865,13.9506389695647,0.359551340574742
SSR4,4.92910164719148,6.89463823632236,4.11038199589567,6.19845887094038,5.36311004941517,12.8987272977192,5.56970466049821,5.13269653594055,10.3670348612963
EZR,4.886436957552,12.9935611349999,1.64574163778212,1.24037707262364,0.607447762007907,4.09751997028844,0.745478854443653,3.50668211699538,4.34359516002766
ALOX5AP,4.63931390568981,1.58431573564923,15.6743618486837,17.6286151549544,0.325198778142808,0.101252124155913,0.27834481402536,15.3486946863748,0.270956627837286
HLA-DPA1,4.54424010735957,23.0263197614344,35.5198272104665,1.36069481655452,6.2273469625846,7.06821271909762,0.919013923370218,91.711034708592,10.2376736934115
ACAP1,4.37400920591754,2.88597528361061,0.153421570940198,0.669862113165089,0.0582070418179059,0.0318832722194871,0.0685108062540876,0.836871023615051,0.057143071880482
LSP1,4.3667705571395,2.95083984928631,2.43164250825035,0.0433049901507604,0.102739321688316,0.1068178516759,0.25105544430316,6.36225106382752,0.104123379246885
FGFBP2,4.29263267185849,0.00764984088070215,0.0409618561977058,0.0,0.0,0.00376149277097512,0.0476866721800593,0.0157980491041246,0.00234861695818875
PIK3IP1,4.14022141784831,1.56209930214458,0.208909543603546,0.937276250626963,0.200253010640581,0.161667929341937,0.336982106196311,0.219920815816738,0.1724194626218
CD8A,4.06508365735044,0.0476013215881671,0.0389003706801327,0.0,0.0,0.0107920695095565,0.0178618244943611,0.0545783792691821,0.0147027156964851
HLA-DRB1,4.01903717146219,24.357720650319,36.6749056221615,1.90757436025038,10.4500891131704,15.3247464146315,1.14538636677482,69.4501271246493,10.7809986735088
CLEC2D,3.98816207290489,1.51639213220165,0.0976192162708387,0.121940782218812,0.103958749781989,0.102967192237455,0.168127752951382,0.188907852600315,0.174190630522157
FOSB,3.98615211486844,5.69777661392253,3.86493882936616,19.4333257891,6.54861428112924,3.25173706237251,5.61968681065762,6.20390569089254,4.81337338641177
CD247,3.97078366189296,0.0418250613013046,0.0277339494881535,0.0513935048102324,0.0122495878013705,0.00144584296559728,0.0586237059712698,0.0423007925577985,0.0334083029363718
FYN,3.88199240189078,0.296068790207432,0.259715800641381,0.497539803715916,1.19626959250225,0.0418791286315631,0.299436434021068,0.302577357070553,0.160523093825254
IFNG,3.86108441800481,0.0660202759905323,0.0295270292054925,0.0747670522854753,0.0328815005870361,0.0240352425215556,0.0230370201693658,0.0367946012512072,0.0176408543242113
IGKC,3.68662555356258,464.671119930156,2.32371095158707,4.99778442899984,5.37674726027829,2.23267812628842,6.90978166231456,4.33604059453806,6.40941646103296
TYROBP,3.60173818054663,0.494261915909325,46.4598335354563,13.1619645064017,0.38150013055465,0.13770622957376,0.44242269044257,29.7302890216486,0.699718146220586
CD3G,3.52263409504791,0.0286197993465055,0.0289520862934848,0.0136260089817373,0.0292500292500293,0.00674949009186682,0.0199582055006375,0.0507558609653592,0.011809035590831
PMAIP1,3.45084891836532,8.33900034265994,0.612811495109228,0.818329831785856,0.90551046108474,1.20301745620973,0.476518832921905,1.81039758584929,0.853735301377722
MYADM,3.44485165121975,1.42471221615679,1.8748695818887,6.80053385618833,1.7820276765346,0.690909713554133,2.38606976378617,2.5546868409684,0.387850503497352
SPOCK2,3.44451352579391,0.780621780386611,0.0227145659321904,0.0163198368976651,0.23160647317385,0.161051055361246,0.0697486640255719,0.0488745668408999,0.064630638348349
SYTL3,3.4098552732827,0.364274775620666,0.147135063060969,2.54231106559443,0.0144236039393747,0.137098028038018,0.00960624105219176,0.595327796656182,0.121478970985472
GPR183,3.36046859856897,6.78284242049088,2.59215955519421,1.86371023972975,0.0520813607892606,0.040227126413993,0.0876755077711822,20.3682344917658,0.204051670580816
ITM2A,3.32311372694003,0.283333418038901,0.0161242106504428,2.31639809065263,5.47484332210816,0.00795396583447483,0.153732315363139,0.0348389728138132,0.0707259710913222
ZFP36L1,3.30817155080063,5.06015798872355,3.00305520080288,1.97540979450688,5.78448025955638,3.69269744006246,6.72985341088506,3.83959772737377,10.8140150535498
SERPINH1,3.27094629079065,1.18604107646594,0.961783857810467,1.32875033153921,4.59781337354418,2.01810509106272,9.56982953957129,1.28805988952542,2.90601847769751
CNOT6L,3.26435904097336,0.75246679322447,0.253874188029496,0.372067527615059,0.609255255127099,0.215238208013984,0.190381636645206,0.470047994802396,0.302487238866715
GIMAP7,3.26032155964626,0.0326954693581077,0.326106741816636,0.137135417409567,2.94119626598388,0.00724233687766958,0.00784503455330187,0.270023899360183,0.00749847218629204
HOPX,3.15892155823836,1.29747813473347,0.127761253612042,0.0749109473208701,0.735157956317241,15.2870268285365,1.80318403336546,0.1492598861961,23.7375055993968
FKBP4,3.04681987728377,6.72283208012157,1.12956109123824,2.17252566166099,0.454993643542352,0.670080650761195,0.694045013473975,1.56496851319788,0.584703968232758
RORA,3.04416999325235,0.45077141287797,0.066972677467131,0.0,0.992928898429679,0.121760731603677,0.580525104290331,0.0251502296153202,0.285696690282431
